omega,valid_HR@5,valid_NDCG@5,valid_Precision@5,valid_MAP@5,valid_HR@10,valid_NDCG@10,valid_Precision@10,valid_MAP@10,valid_HR@15,valid_NDCG@15,valid_Precision@15,valid_MAP@15,valid_HR@20,valid_NDCG@20,valid_Precision@20,valid_MAP@20,test_HR@5,test_NDCG@5,test_Precision@5,test_MAP@5,test_HR@10,test_NDCG@10,test_Precision@10,test_MAP@10,test_HR@15,test_NDCG@15,test_Precision@15,test_MAP@15,test_HR@20,test_NDCG@20,test_Precision@20,test_MAP@20
0.3,0.04814877240294398,0.03358496638704753,0.009629754480588492,0.028802179897747273,0.07115568290353391,0.04097243371465658,0.007115568290353107,0.03182107609041708,0.0877577391988314,0.04536258396138172,0.005850515946588572,0.03312579418259527,0.10205629529748862,0.048736776190986326,0.0051028147648746296,0.033927207005519155,0.03910332041125906,0.02713791475978416,0.007820664082251608,0.023201677996891285,0.05595819989887072,0.03253902322764027,0.005595819989886875,0.02540239910035972,0.06966683521546155,0.0361606725491921,0.00464445568103065,0.02647689626452494,0.08197089724141805,0.03905894714628891,0.004098544862070873,0.027162599571527172
0.15,0.05182875442440586,0.03543606595367783,0.010365750884880825,0.0300569320373806,0.07447047586943087,0.042737290929603995,0.0074470475869428555,0.03305802582096193,0.09155008708354402,0.04724841479549989,0.006103339138902732,0.03439574553892778,0.10643856396426765,0.0507655010802703,0.0053219281982136305,0.035232857449819285,0.04087308275745828,0.02847193662580482,0.008174616551491433,0.02440258816038368,0.06101466374515422,0.03494257459368754,0.006101466374515196,0.027048046216257986,0.07691443339513455,0.039143010579351364,0.0051276288930088235,0.028293987850704718,0.0895555930108433,0.042123929389985416,0.004477779650542221,0.029000920169289547
0.5,0.0462947356593067,0.03204317220220134,0.009258947131861055,0.02735219207071576,0.06831844485645261,0.03914521856924936,0.006831844485644993,0.03027177601381211,0.08514523287825158,0.04359802350925448,0.005676348858549928,0.031596803122591235,0.09860104500252823,0.04677737564114289,0.00493005225012657,0.03235391136989956,0.03716500927018372,0.02554371291225006,0.007433001854036563,0.02171844860198145,0.05354233383897972,0.03083167175880744,0.005354233383897788,0.023896328668366485,0.0659025787965616,0.03410089625647982,0.004393505253104002,0.024868376172522626,0.07750435417720096,0.03684370527400294,0.0038752177088599675,0.025522333441566656
0.7,0.04576099780886567,0.03182453051758113,0.009152199561772854,0.027253403749274492,0.06601494465981235,0.03835427005065939,0.00660149446598098,0.029936774136588802,0.08354401932692848,0.04297424533004511,0.005569601288461726,0.031301539958627646,0.09719647171189393,0.04619570337366558,0.004859823585594839,0.03206653582472719,0.03837294230012922,0.026250575036439572,0.007674588460025649,0.022277000580557028,0.054272711950109555,0.03137959969043003,0.005427271195010768,0.024386346388284755,0.0667172313051295,0.034667423567918486,0.0044478154203418585,0.02536190976903951,0.0782347322883308,0.03738070021077886,0.003911736614416467,0.026004001365269182
0.2,0.04997471768076858,0.03497545094499274,0.00999494353615339,0.03007097777028693,0.07163323782234957,0.04194178564200716,0.00716332378223467,0.032924033987998244,0.0893589527501545,0.046629027565078834,0.0059572635166767725,0.034316964240695996,0.1043317040283162,0.050164107284649775,0.005216585201416034,0.03515748140835016,0.03997415585145233,0.0278050881641657,0.007994831170290253,0.023803771747476558,0.059048261138266195,0.03392861215610263,0.005904826113826404,0.026304569901822627,0.07270071352323164,0.0375350267459639,0.004846714234881979,0.027374253724751108,0.08500477554918816,0.040444354357759775,0.004250238777459412,0.028068197484960023
0.9,0.04587336367211641,0.03190481081105372,0.009174672734423002,0.02732222784051557,0.06666104837350413,0.03859765072215864,0.0066661048373501544,0.03006722109410467,0.08278554974998595,0.042860562730040075,0.005519036649998895,0.03133357698291137,0.09699983145120512,0.04621467263077148,0.004849991572560397,0.03213010387660988,0.03812011910781504,0.02604917555012409,0.007624023821562817,0.022099556154840248,0.054694083937299846,0.031366212934467494,0.005469408393729795,0.024269153697773344,0.0681498960615765,0.034913925285275496,0.004543326404104986,0.025317810080999162,0.07868419574133378,0.03739545704283465,0.003934209787066621,0.02590507922969123
0,0.007921793359177481,0.005405150836251235,0.0015843586718355038,0.0045831226473397385,0.013933367043092308,0.007336522461394998,0.001393336704309243,0.00537248168926914,0.01783808079105568,0.0083642046002505,0.0011892053860703903,0.005675270366404692,0.02157424574414293,0.009242279524443139,0.0010787122872071453,0.005882008745645588,0.0064610371369178046,0.0043883276026083886,0.0012922074273835642,0.003709478060565199,0.01103994606438564,0.00585707893285968,0.0011039946064385722,0.004308729222347961,0.014607562222596775,0.006797238021492667,0.0009738374815064528,0.004586436233579329,0.01766953199617956,0.007521221447211341,0.0008834765998089868,0.00475911419369169
0,0.007921793359177481,0.005405150836251236,0.0015843586718355038,0.004583122647339738,0.013905275577279622,0.0073290302902217054,0.0013905275577279744,0.005370241060448367,0.01789426372268105,0.008378744543841347,0.0011929509148454153,0.005679443628204788,0.02148997134670487,0.00922418200795522,0.0010744985673352425,0.005878684547901792,0.0064610371369178046,0.00438638020550949,0.0012922074273835642,0.003707137105080809,0.011011854598572953,0.005847819673146542,0.0011011854598573035,0.004304437470626579,0.014635653688409462,0.006802206315225127,0.0009757102458939653,0.004586037343495625,0.0175852575987415,0.007499997607195985,0.0008792628799370838,0.004752645851068038
1,0.04640710152255745,0.032123538722743705,0.009281420304511203,0.027436466468153824,0.06868363391201752,0.03925990719214099,0.006868363391201483,0.030341681403538878,0.08340356199786506,0.04316608397488763,0.005560237466524165,0.03151015167701513,0.09688746558795439,0.04635111462566096,0.004844373279397858,0.032268136151933496,0.03730546659924715,0.025714246568227652,0.007461093319849247,0.02191789800925153,0.05505927299286477,0.03144290976336833,0.005505927299286284,0.02427478313834296,0.06750379234788471,0.03473158135729451,0.0045002528231922025,0.02525109207015509,0.07798190909601663,0.03720701759331957,0.003899095454800756,0.025840415050947304
0.1,0.05522782178774088,0.03691910398024983,0.01104556435754779,0.030923553757701977,0.08573515366031799,0.046730432518121263,0.008573515366031825,0.03494238351182555,0.10851733243440642,0.05275064839585594,0.0072344888289601625,0.0367291195392493,0.12849036462722624,0.05746634068061053,0.006424518231361811,0.03785039711321634,0.042867576830158995,0.02839656305803834,0.008573515366031553,0.02367455100473825,0.0665205910444407,0.03598219466518377,0.006652059104443812,0.02676762204404214,0.08624080004494634,0.0412008648754615,0.005749386669662907,0.028320660555617848,0.10259003314792967,0.045060826102762956,0.005129501657396687,0.029238364871941466
0.3,0.04345749761222541,0.029073362032839667,0.008691499522444829,0.02434500065546766,0.06531265801449519,0.03612086638787342,0.006531265801449269,0.02724210027850688,0.08256081802348446,0.04067979839393975,0.005504054534898796,0.028595987322601407,0.09660655092982752,0.04399296789913845,0.004830327546491512,0.029382250249869603,0.029046575650317433,0.019081230535218915,0.0058093151300633965,0.015830009176545486,0.04722175403112534,0.024942066038704164,0.004722175403112387,0.018238997286275264,0.06036856003146244,0.028414662116570337,0.004024570668764079,0.019268827335994092,0.07213888420697792,0.031188911798092214,0.003606944210348754,0.019926042978319458
0.3,0.042839485364346314,0.028662736783029344,0.008567897072869016,0.024028971665074946,0.06438563964267656,0.03557219213776724,0.00643856396426741,0.02684716994088313,0.08110006180122478,0.03999078214508482,0.005406670786748157,0.02815973456037526,0.09649418506657677,0.0436224995086991,0.004824709253328974,0.029021814972007554,0.02899039271869206,0.018601375074155494,0.005798078543738323,0.015213869693053857,0.04542390021911343,0.023886048338003518,0.004542390021911206,0.01737826139688605,0.05902016967245351,0.02749006315920593,0.003934677978163488,0.018453881097147597,0.07129614023259734,0.030392141508241446,0.0035648070116297247,0.01914574481331932
0.3,0.0440755098601045,0.02935495884642949,0.00881510197202064,0.024529936138734526,0.06711051182650711,0.03673199793470204,0.0067110511826504494,0.027532545969677285,0.08326310466880162,0.04098704360713124,0.005550873644586603,0.028788180703316558,0.09711219731445586,0.0442568374804312,0.0048556098657229355,0.029565654297000338,0.030114051351199506,0.019471471109441398,0.006022810270239799,0.01600043073580909,0.048317321197820104,0.02531055673845761,0.004831732119781856,0.018383110964857178,0.061520310129782575,0.028806785089506515,0.004101354008652083,0.019424713611887145,0.07281307938648239,0.03147966772774832,0.003640653969323985,0.02006359285671583
0.1,0.06034046856564976,0.04025096611194857,0.012068093713129507,0.03366949454089203,0.08930276981852914,0.04957078568745979,0.00893027698185302,0.037489532584762585,0.11127029608404966,0.05537190428316522,0.007418019738936368,0.03920934721962868,0.12927692566998145,0.05962851936376765,0.00646384628349958,0.04022395561773397,0.04548008315073881,0.02958530705235285,0.009096016630147485,0.024397438058318073,0.06944210348896006,0.037270537967182604,0.006944210348895731,0.027532178105244137,0.08882521489971347,0.04239169194463907,0.005921680993314039,0.029051686463620018,0.10464071015225575,0.046130543099170605,0.0052320355076130145,0.029943030630692192
0.1,0.052193943479970785,0.03630883800472636,0.010438788695993805,0.031093038934771836,0.07635260407888084,0.04406273683068069,0.007635260407887896,0.03425922581703805,0.09435923366481264,0.04882366850926304,0.006290615577653962,0.03567367368353381,0.10986572279341536,0.052488613226904554,0.005493286139671055,0.036547024020176073,0.0440755098601045,0.030070912100726942,0.00881510197202064,0.025479895874300263,0.06444182257430192,0.036633822758492536,0.006444182257429947,0.028175171692363787,0.0794426653182763,0.0405984322056827,0.0052961776878849304,0.029352294848249912,0.09194336760492162,0.04354448085806888,0.004597168380246165,0.03005009188399806
0.1,0.0602561941682117,0.040193764505102016,0.012051238833641896,0.03361892990242918,0.08941513568177988,0.0495815808645219,0.008941513568178096,0.03747009150683508,0.11129838754986235,0.055356568288593956,0.00741989250332388,0.039180048871604575,0.12916455980673072,0.059577044758730845,0.006458227990337042,0.0401846205136648,0.04536771728748806,0.029618675204067312,0.009073543457497337,0.024477498735884222,0.06938592055733468,0.037324385952126775,0.0069385920557331945,0.027622304891393168,0.08893758076296421,0.042486268955371075,0.005929172050864088,0.029151837029386615,0.10419124669925277,0.046093380570741804,0.0052095623349628604,0.030012293025675527
0.1,0.05222203494578347,0.03628627116719053,0.010444406989156342,0.03105090173605279,0.07660542727119501,0.044104097321927486,0.007660542727119319,0.03423834672359868,0.09458396539131411,0.04884930711695069,0.00630559769275406,0.03564364358229181,0.1099780886566661,0.052481725590626783,0.005498904432833593,0.0365062592247678,0.04404741839429181,0.030046428270124798,0.008809483678858103,0.025457422701650103,0.06444182257430192,0.0366190362671064,0.006444182257429947,0.028157101745505692,0.07952693971571437,0.04060655218600642,0.005301795981047468,0.029341347392923562,0.091999550536547,0.04354898419220324,0.004599977526827434,0.03003976892505222
