omega,scenario,valid_HR@5,valid_NDCG@5,valid_Precision@5,valid_MAP@5,valid_HR@10,valid_NDCG@10,valid_Precision@10,valid_MAP@10,valid_HR@15,valid_NDCG@15,valid_Precision@15,valid_MAP@15,valid_HR@20,valid_NDCG@20,valid_Precision@20,valid_MAP@20,test_HR@5,test_NDCG@5,test_Precision@5,test_MAP@5,test_HR@10,test_NDCG@10,test_Precision@10,test_MAP@10,test_HR@15,test_NDCG@15,test_Precision@15,test_MAP@15,test_HR@20,test_NDCG@20,test_Precision@20,test_MAP@20
0.1,BaseCase,0.04941288836451486,0.03428894226061748,0.009882577672902652,0.029314849148828755,0.0707624023821563,0.041125676201830344,0.007076240238215349,0.032097163921283256,0.0867464464295747,0.04533609399478961,0.005783096428638129,0.03333961446847015,0.10076408787010506,0.048646212009786305,0.005038204393505437,0.034126869583991574,0.0392156862745098,0.02700668742243128,0.007843137254901756,0.023012996984849474,0.05708185853137817,0.03274127669695238,0.005708185853137613,0.02535423115441665,0.07087476824540705,0.03639126045726361,0.004724984549693679,0.026440258167462136,0.08188662284398,0.03899616878394089,0.004094331142198968,0.027062094096757996
0.1,RegWeightOnly,0.05309287038597674,0.0361623201173203,0.010618574077194985,0.030623443264603124,0.07570650036518906,0.04343374958441889,0.007570650036518703,0.03360053668076599,0.09331984942974324,0.048076952131144525,0.006221323295316007,0.03497279122173795,0.10770267992583853,0.05146746580440886,0.005385133996292189,0.03577632962741,0.043092308556660484,0.02948635142281473,0.008618461711331848,0.025019664026069022,0.06233496263835047,0.03567558280543307,0.006233496263834813,0.027554762751964897,0.077054890724198,0.03957305679061738,0.005136992714946385,0.02871583364167236,0.08792628799370751,0.04213673688453381,0.004396314399685413,0.029323872428690667
0.1,UIGraphOnly,0.05222203494578347,0.03604724792910248,0.010444406989156342,0.03074283199430699,0.07626832968144277,0.04378357438861994,0.0076268329681440875,0.033912407688322106,0.09531434350244396,0.04881833771595654,0.00635428956682938,0.03540770153992819,0.11143884487892579,0.05262918411983546,0.005571942243946594,0.036315588579882416,0.04312040002247317,0.029558590478208597,0.008624080004494385,0.02511377043654155,0.06278442609135344,0.03591025017913635,0.006278442609135108,0.02773080260439112,0.07674588460025844,0.03959370690428803,0.0051163923066837496,0.028820871682830474,0.08997696499803359,0.04271227843113919,0.0044988482499017405,0.029559673489141514
0.1,RegWeightOn_mmImage0,0.05348615090735435,0.03656790771923384,0.010697230181470502,0.031028896754499533,0.07711107365582336,0.04417427783198263,0.007711107365582165,0.03414774059894573,0.09570762402382156,0.049091916694491824,0.006380508268254552,0.035609141811737535,0.1110174728917355,0.05270427746326866,0.005550873644587074,0.03646687369925018,0.043485589078038095,0.029765075881632852,0.008697117815607365,0.02525984605876748,0.06275633462554076,0.035956696069669655,0.00627563346255384,0.02779199072179024,0.07722343951907411,0.03978187491884569,0.005148229301271459,0.028928491634964124,0.09070734310916344,0.042965632188680956,0.004535367155458241,0.02968550047017932
0.1,RegWeightOn_mmImage1,0.05272768133041182,0.03638115241863407,0.010545536266082007,0.031012041875011873,0.07753244564301365,0.04436113154913125,0.007753244564301204,0.0342822229178204,0.09632563627170065,0.04932722029606907,0.006421709084779823,0.03575626949973832,0.1112141131524243,0.052842625329500764,0.005560705657621517,0.036592190639775056,0.043541772009663464,0.0302747163702266,0.008708354401932438,0.025921400078656235,0.06444182257430192,0.036995186252478864,0.006444182257429947,0.028672056215036226,0.07899320186527332,0.04084689859187607,0.0052662134576847335,0.029818859203234897,0.09121298949379178,0.04372785649996847,0.004560649474689664,0.030501784165701682
